order_id,order_date,customer_email,country,channel,product_sku,product_name,quantity,unit_price,order_total,weight,currency,status,,
ORD-101775,07-02-2026,customer1380@example.com, UK,paid_search,FR-8890,Summit Down Gilet,1,149,149,0.38,GBP,completed,,11-05-2026
ORD-100886,26-05-2026,customer0387@example.com,ireland,email,FR-4471,Alpine Jacket,1,85.5,85.5,0.64,GBP,completed,,02-07-2026
ORD-102758,22-04-2026,customer0845@example.com,France,email,FR-5567,Merino Base Layer,1,89,89,0.19,EUR,completed,,26-05-2026
ORD-101484,03-04-2026,customer0646@example.com,GB,social,FR-4471,Alpine Jacket,2,71.1,142.2,640,GBP,completed,,22-04-2026
ORD-100275,24-05-2026,customer1325@example.com,GB,email,FR-2210,Trail Softshell,2,149,298,0.52,GBP,refunded,,04-03-2026
ORD-100538,18-01-2026,customer0691@example.com,UK,organic,FR-9902,Trekking Poles,3,95,285,520,GBP,completed,,24-05-2026
ORD-101471,04-02-2026,customer1269@example.com,Ireland,social,FR-1120,Fell Runner Cap,2,129,258,85,GBP,completed,,18-01-2026
ORD-100871,13-04-2026,customer1145@example.com,United Kingdom,organic,FR-1120,Fell Runner Cap,3,GBP95.00,285,85,GBP,refunded,,02-04-2026
ORD-100752,05-05-2026,customer0110@example.com,GB,direct,FR-3345,CafÃ© Latte Mug,1,116.1,116.1,0.34,GBP,completed,,04/13/2026
ORD-100584,28-06-2026,customer0594@example.com,Germany,paid_search,FR-3345,CafÃ© Latte Mug,2,21.6,43.2,0.34,EUR,completed,,05-05-2026
ORD-101718,26-01-2026,customer0437@example.com,France,social,FR-8890,Summit Down Gilet,1,85.5,85.5,380,GBP,refunded,,28-06-2026
ORD-101422,02-01-2026,customer0384@example.com,United Kingdom,direct,FR-9902,Trekking Poles,1,71.1,71.1,520,GBP,completed,,26-01-2026
ORD-101987,24-02-2026,customer1179@example.com,uk ,paid_search,FR-7781,Storm Overtrousers,2,24,48,410,GBP,completed,,01-02-2026
ORD-101643,03-06-2026,customer1260@example.com, UK,email,FR-7781,Storm Overtrousers,1,45,45,410,GBP,refunded,,24-02-2026
ORD-102042,01-09-2026,customer0424@example.com,Ireland,direct,FR-4471,Alpine Jacket,1,12.5,12.5,640,GBP,completed,,06-03-2026
ORD-101991,05-06-2026,customer0806@example.com,gb,social,FR-8890,Summit Down Gilet,2,71.1,142.2,0.38,GBP,completed,,09-01-2026
ORD-102628,17-02-2026,customer0829@example.com,uk ,organic,FR-7781,Storm Overtrousers,1,116.1,98.68,410,GBP,refunded,,06-05-2026
ORD-102662,29-01-2026,customer0040@example.com,UK,email,FR-9902,Trekking Poles,2,45,90,520,GBP,completed,,17-02-2026
ORD-101806,02-01-2026,customer0328@example.com,gb,paid_search,FR-3345,CafÃ© Latte Mug,3,95,285,340,GBP,completed,,01/29/2026
ORD-101433,20-06-2026,customer1317@example.com,France,social,FR-1120,Fell Runner Cap,1,21.6,21.6,0.085,EUR,completed,,01-02-2026
ORD-100274,04-11-2026,customer0032@example.com,uk ,social,FR-7781,Storm Overtrousers,2,149,298,410,GBP,completed,,20-06-2026
ORD-102921,18-03-2026,customer0797@example.com,United Kingdom,organic,FR-4471,Alpine Jacket,3,134.1,402.3,640,GBP,completed,,11-04-2026
ORD-101053,18-02-2026,customer1374@example.com,UK,social,FR-9902,Trekking Poles,1,45,45,520,EUR,completed,,03/18/2026
ORD-100874,25-01-2026,customer0174@example.com,uk ,direct,FR-1120,Fell Runner Cap,3,71.1,213.3,85,GBP,completed,,18-02-2026
ORD-101403,15-02-2026,customer0925@example.com,Germany,social,FR-1120,Fell Runner Cap,2,45,90,85,EUR,completed,,01/25/2026
ORD-101491,26-06-2026,customer0900@example.com,gb,direct,FR-1120,Fell Runner Cap,1,95,95,0.085,GBP,completed,,15-02-2026
ORD-100823,27-05-2026,customer1280@example.com,UK,social,FR-3345,CafÃ© Latte Mug,1,11.25,11.25,0.34,GBP,refunded,,26-06-2026
ORD-102172,05-03-2026,customer0953@example.com,uk ,direct,FR-9902,Trekking Poles,1,GBP12.50,12.5,0.52,GBP,completed,,27-05-2026
ORD-101999,15-03-2026,customer1107@example.com,gb,social,FR-3345,CafÃ© Latte Mug,1,85.5,85.5,340,GBP,refunded,,03-05-2026
ORD-102004,21-05-2026,customer0964@example.com,gb,paid_search,FR-3345,CafÃ© Latte Mug,2,149,298,0.34,GBP,completed,,15-03-2026
ORD-101840,28-05-2026,customer0192@example.com,uk ,organic,FR-5567,Merino Base Layer,2,129,258,0.19,GBP,completed,,21-05-2026
ORD-102308,21-02-2026,customer0617@example.com,France,direct,FR-2210,Trail Softshell,2,95,190,520,GBP,completed,,05/28/2026
ORD-101623,01-11-2026,customer1376@example.com,France,social,FR-5567,Merino Base Layer,2,GBP134.10,268.2,190,GBP,completed,,21-02-2026
ORD-102218,22-01-2026,customer1170@example.com,UK,paid_search,FR-7781,Storm Overtrousers,1,£11.25,11.25,410,EUR,refunded,,11-01-2026
ORD-100897,16-03-2026,customer0800@example.com,gb,paid_search,FR-4471,Alpine Jacket,-1,45,-45,640,GBP,completed,,01/22/2026
ORD-101566,31-03-2026,customer1203@example.com,GB,direct,FR-4471,Alpine Jacket,2,45,90,640,GBP,refunded,,16-03-2026
ORD-101416,07-03-2026,customer0059@example.com,ireland,email,FR-8890,Summit Down Gilet,3,11.25,33.75,0.38,EUR,completed,,03/31/2026
ORD-102022,23-01-2026,customer0840@example.com,France,social,FR-1120,Fell Runner Cap,3,89,267,85,GBP,completed,,03-07-2026
ORD-101515,01-11-2026,customer0159@example.com,GB,organic,FR-2210,Trail Softshell,3,79,237,520,GBP,completed,,23-01-2026
ORD-101988,22-02-2026,customer0664@example.com,Ireland,social,FR-4471,Alpine Jacket,-2,95,-190,640,GBP,refunded,,11-01-2026
ORD-100455,17-01-2026,customer1256@example.com,Ireland,social,FR-7781,Storm Overtrousers,2,£79.00,158,410,GBP,completed,,22-02-2026
ORD-102262,27-04-2026,customer1188@example.com,France,direct,FR-2210,Trail Softshell,3,12.5,37.5,0.52,EUR,refunded,,17-01-2026
ORD-102150,17-02-2026,customer1121@example.com,UK,paid_search,FR-9902,Trekking Poles,1,116.1,116.1,520,GBP,completed,,04/27/2026
ORD-101439,06-03-2026,customer0440@example.com,UK,social,FR-4471,Alpine Jacket,-3,45,-135,0.64,GBP,completed,,17-02-2026
ORD-101592,24-01-2026,customer1310@example.com,GB,email,FR-2210,Trail Softshell,1,45,45,520,GBP,completed,,03-06-2026
ORD-102836,18-01-2026,customer1308@example.com, UK,organic,FR-4471,Alpine Jacket,2,80.1,160.2,640,GBP,completed,,24-01-2026
ORD-101782,21-06-2026,customer0697@example.com,GB,social,FR-7781,Storm Overtrousers,2,89,178,0.41,GBP,completed,,18-01-2026
ORD-101129,21-06-2026,customer1370@example.com, UK,paid_search,FR-2210,Trail Softshell,2,12.5,21.25,0.52,GBP,completed,,21-06-2026
ORD-102584,26-01-2026,customer0782@example.com,United Kingdom,paid_search,FR-2210,Trail Softshell,1,24,24,520,GBP,completed,,21-06-2026
ORD-102088,01-08-2026,customer0782@example.com,gb,email,FR-4471,Alpine Jacket,2,11.25,22.5,640,GBP,completed,,26-01-2026
ORD-101052,14-04-2026,customer0061@example.com,ireland,paid_search,FR-5567,Merino Base Layer,1,89,89,190,GBP,refunded,,08-01-2026
ORD-101780,02-09-2026,customer0935@example.com,uk ,email,FR-9902,Trekking Poles,3,149,447,520,GBP,refunded,,04/14/2026
ORD-101430,31-01-2026,customer0264@example.com,uk ,email,FR-5567,Merino Base Layer,1,95,95,190,GBP,refunded,,09-02-2026
ORD-100440,02-07-2026,customer0609@example.com,United Kingdom,paid_search,FR-9902,Trekking Poles,1,149,149,520,GBP,completed,,31-01-2026
ORD-100221,13-03-2026,customer0118@example.com,uk ,social,FR-4471,Alpine Jacket,3,11.25,33.75,640,GBP,completed,,07-02-2026
ORD-101883,19-02-2026,customer0298@example.com,gb,paid_search,FR-9902,Trekking Poles,1,71.1,71.1,520,GBP,completed,,13-03-2026
ORD-100297,03-11-2026,customer1064@example.com,United Kingdom,organic,FR-1120,Fell Runner Cap,3,71.1,191.97,85,GBP,completed,,19-02-2026
ORD-100508,06-03-2026,customer0050@example.com, UK,direct,FR-1120,Fell Runner Cap,2,GBP89.00,178,0.085,EUR,completed,,11-03-2026
ORD-101368,05-02-2026,customer0274@example.com,United Kingdom,organic,FR-3345,CafÃ© Latte Mug,2,79,158,0.34,GBP,completed,,03-06-2026
ORD-100078,28-01-2026,customer1172@example.com,UK,paid_search,FR-4471,Alpine Jacket,1,GBP24.00,24,640,GBP,completed,,02-05-2026
ORD-101657,28-02-2026,customer0134@example.com,UK,paid_search,FR-1120,Fell Runner Cap,1,11.25,11.25,85,GBP,refunded,,28-01-2026
ORD-100098,26-04-2026,customer0867@example.com, UK,paid_search,FR-2210,Trail Softshell,1,71.1,71.1,0.52,GBP,completed,,28-02-2026
ORD-102536,04-06-2026,customer0654@example.com,uk ,social,FR-8890,Summit Down Gilet,2,GBP71.10,142.2,0.38,GBP,completed,,26-04-2026
ORD-102493,15-01-2026,customer0793@example.com,UK,email,FR-9902,Trekking Poles,1,85.5,85.5,520,GBP,completed,,06-04-2026
ORD-102238,06-10-2026,customer0454@example.com, UK,email,FR-3345,CafÃ© Latte Mug,1,95,95,0.34,GBP,completed,,01/15/2026
ORD-100617,15-06-2026,customer0297@example.com,Ireland,direct,FR-5567,Merino Base Layer,1,85.5,85.5,0.19,GBP,refunded,,10-06-2026
ORD-101760,02-01-2026,customer0470@example.com,UK,paid_search,FR-8890,Summit Down Gilet,1,12.5,12.5,380,GBP,completed,,15-06-2026
ORD-102723,16-02-2026,customer1220@example.com,UK,direct,FR-3345,CafÃ© Latte Mug,1,85.5,85.5,340,GBP,completed,,01-02-2026
ORD-101923,19-03-2026,customer0865@example.com,uk ,email,FR-4471,Alpine Jacket,2,40.5,81,640,GBP,completed,,16-02-2026
ORD-101003,27-02-2026,customer1294@example.com,ireland,direct,FR-8890,Summit Down Gilet,2,116.1,232.2,380,GBP,refunded,,03/19/2026
ORD-100634,10-02-2026,customer0295@example.com,Germany,paid_search,FR-4471,Alpine Jacket,1,£134.10,107.28,640,GBP,refunded,,27-02-2026
ORD-100478,03-12-2026,customer0184@example.com,gb,email,FR-4471,Alpine Jacket,3,89,267,640,EUR,refunded,,02-10-2026
ORD-101518,27-06-2026,customer0721@example.com,Germany,email,FR-3345,CafÃ© Latte Mug,3,24,72,0.34,GBP,completed,,12-03-2026
ORD-102997,16-03-2026,customer0608@example.com,Ireland,social,FR-5567,Merino Base Layer,1,12.5,12.5,190,GBP,completed,,27-06-2026
ORD-101244,28-03-2026,customer0381@example.com,Germany,organic,FR-1120,Fell Runner Cap,1,85.5,85.5,85,GBP,refunded,,16-03-2026
ORD-102913,31-05-2026,customer1080@example.com,Ireland,social,FR-1120,Fell Runner Cap,2,11.25,22.5,0.085,GBP,refunded,,28-03-2026
ORD-102120,21-03-2026,customer0921@example.com,gb,social,FR-7781,Storm Overtrousers,2,80.1,160.2,410,GBP,completed,,31-05-2026
ORD-100016,20-06-2026,customer0260@example.com,UK,organic,FR-5567,Merino Base Layer,2,89,178,0.19,EUR,completed,,21-03-2026
ORD-102162,13-03-2026,customer0120@example.com,ireland,social,FR-7781,Storm Overtrousers,1,149,149,410,GBP,refunded,,20-06-2026
ORD-100340,30-06-2026,customer1077@example.com,Germany,organic,FR-8890,Summit Down Gilet,1,40.5,40.5,0.38,GBP,completed,,03/13/2026
ORD-100834,04-06-2026,customer0048@example.com, UK,paid_search,FR-3345,CafÃ© Latte Mug,1,134.1,134.1,340,GBP,completed,,06/30/2026
ORD-100861,05-01-2026,customer0312@example.com,uk ,direct,FR-2210,Trail Softshell,1,11.25,11.25,0.52,GBP,completed,,06-04-2026
ORD-102409,05-11-2026,customer0971@example.com,gb,email,FR-2210,Trail Softshell,2,85.5,145.35,0.52,GBP,completed,,01-05-2026
ORD-101406,11-05-2026,customer1056@example.com,GB,paid_search,FR-2210,Trail Softshell,2,12.5,25,0.52,GBP,completed,,11-05-2026
ORD-102702,03-09-2026,customer0346@example.com,ireland,paid_search,FR-4471,Alpine Jacket,1,89,71.2,640,GBP,completed,,05-11-2026
ORD-100212,16-06-2026,customer1093@example.com, UK,paid_search,FR-4471,Alpine Jacket,1,89,89,0.64,GBP,completed,,09-03-2026
ORD-102691,01-12-2026,customer0581@example.com,gb,paid_search,FR-8890,Summit Down Gilet,1,21.6,21.6,380,GBP,completed,,16-06-2026
ORD-101984,24-03-2026,customer0077@example.com,uk ,social,FR-1120,Fell Runner Cap,1,71.1,71.1,85,GBP,completed,,12-01-2026
ORD-102919,23-03-2026,customer0416@example.com, UK,social,FR-2210,Trail Softshell,2,11.25,22.5,520,GBP,completed,,24-03-2026
ORD-100627,24-06-2026,customer0751@example.com,UK,organic,FR-8890,Summit Down Gilet,3,134.1,402.3,0.38,GBP,refunded,,23-03-2026
ORD-102098,14-01-2026,customer0641@example.com,Ireland,direct,FR-9902,Trekking Poles,2,12.5,25,520,EUR,refunded,,24-06-2026
ORD-101185,26-06-2026,customer0214@example.com,France,direct,FR-5567,Merino Base Layer,3,11.25,33.75,0.19,EUR,completed,,14-01-2026
ORD-100615,07-01-2026,customer0881@example.com,Ireland,organic,FR-3345,CafÃ© Latte Mug,3,79,237,0.34,GBP,refunded,,26-06-2026
ORD-102813,08-01-2026,customer0855@example.com,Ireland,organic,FR-7781,Storm Overtrousers,1,89,89,410,GBP,completed,,01-07-2026
ORD-101695,02-12-2026,customer0155@example.com,gb,paid_search,FR-7781,Storm Overtrousers,1,45,45,410,GBP,completed,,01-08-2026
ORD-100217,06-02-2026,customer1115@example.com,Ireland,social,FR-3345,CafÃ© Latte Mug,1,85.5,85.5,0.34,EUR,completed,,12-02-2026
ORD-100452,06-09-2026,customer0823@example.com,UK,paid_search,FR-8890,Summit Down Gilet,2,24,38.4,0.38,GBP,completed,,02-06-2026
ORD-100830,30-03-2026,customer0061@example.com,Germany,direct,FR-1120,Fell Runner Cap,1,24,24,85,GBP,completed,,09-06-2026
ORD-100982,25-03-2026,customer1167@example.com,Ireland,paid_search,FR-7781,Storm Overtrousers,1,24,24,410,EUR,completed,,30-03-2026
ORD-102006,20-04-2026,customer0739@example.com,GB,social,FR-7781,Storm Overtrousers,1,134.1,134.1,0.41,GBP,completed,,25-03-2026
ORD-101446,29-05-2026,customer0980@example.com,UK,social,FR-7781,Storm Overtrousers,2,80.1,160.2,0.41,EUR,completed,,20-04-2026
ORD-100289,26-01-2026,customer0707@example.com,GB,direct,FR-7781,Storm Overtrousers,1,21.6,21.6,410,GBP,refunded,,29-05-2026
ORD-102317,16-02-2026,customer0271@example.com,GB,direct,FR-3345,CafÃ© Latte Mug,2,12.5,25,340,GBP,refunded,,26-01-2026
ORD-100934,26-05-2026,customer0947@example.com,gb,direct,FR-5567,Merino Base Layer,1,89,89,0.19,EUR,completed,,16-02-2026
ORD-100878,06-10-2026,customer1247@example.com,France,direct,FR-3345,CafÃ© Latte Mug,2,£89.00,178,0.34,GBP,completed,,26-05-2026
ORD-102381,04-03-2026,customer0934@example.com,Germany,email,FR-1120,Fell Runner Cap,1,95,95,85,EUR,refunded,,10-06-2026
ORD-101911,13-05-2026,customer0508@example.com,gb,direct,FR-3345,CafÃ© Latte Mug,2,80.1,160.2,0.34,GBP,completed,,03-04-2026
ORD-100949,17-03-2026,customer0762@example.com,France,social,FR-9902,Trekking Poles,2,£149.00,298,520,GBP,completed,,13-05-2026
ORD-101101,30-05-2026,customer0547@example.com,France,organic,FR-5567,Merino Base Layer,1,134.1,134.1,0.19,GBP,completed,,17-03-2026
ORD-101950,26-01-2026,customer0505@example.com,ireland,social,FR-7781,Storm Overtrousers,1,134.1,134.1,410,EUR,completed,,30-05-2026
ORD-101487,02-10-2026,customer1148@example.com,United Kingdom,email,FR-2210,Trail Softshell,1,79,79,520,GBP,completed,,26-01-2026
ORD-101638,24-02-2026,customer0972@example.com,GB,paid_search,FR-9902,Trekking Poles,1,45,45,520,GBP,completed,,10-02-2026
ORD-100434,17-02-2026,customer0099@example.com, UK,organic,FR-5567,Merino Base Layer,3,24,72,190,GBP,completed,,24-02-2026
ORD-100407,03-06-2026,customer1389@example.com,ireland,direct,FR-8890,Summit Down Gilet,1,£21.60,21.6,380,GBP,refunded,,02/17/2026
ORD-100227,22-01-2026,customer1147@example.com,uk ,paid_search,FR-5567,Merino Base Layer,1,149,149,190,GBP,completed,,06-03-2026
ORD-101296,29-06-2026,customer0240@example.com,ireland,social,FR-3345,CafÃ© Latte Mug,2,12.5,25,0.34,EUR,completed,,22-01-2026
ORD-100060,06-06-2026,customer0038@example.com,United Kingdom,organic,FR-4471,Alpine Jacket,1,116.1,116.1,0.64,GBP,completed,,29-06-2026
ORD-102878,23-02-2026,customer0242@example.com,UK,direct,FR-4471,Alpine Jacket,-2,12.5,-25,640,GBP,completed,,06-06-2026
ORD-100270,20-05-2026,customer1261@example.com,Germany,email,FR-1120,Fell Runner Cap,1,40.5,40.5,0.085,GBP,completed,,02/23/2026
ORD-102099,22-01-2026,customer0031@example.com,ireland,direct,FR-5567,Merino Base Layer,1,129,129,190,GBP,refunded,,20-05-2026
ORD-102314,20-05-2026,customer0852@example.com,gb,paid_search,FR-8890,Summit Down Gilet,1,95,95,0.38,GBP,completed,,22-01-2026
ORD-101309,20-02-2026,customer0963@example.com,ireland,social,FR-1120,Fell Runner Cap,2,11.25,22.5,85,GBP,completed,,20-05-2026
ORD-101464,19-06-2026,customer1025@example.com,United Kingdom,organic,FR-7781,Storm Overtrousers,1,116.1,116.1,0.41,GBP,refunded,,02/20/2026
ORD-101636,20-01-2026,customer0130@example.com,gb,direct,FR-1120,Fell Runner Cap,-2,£11.25,-22.5,85,EUR,completed,,06/19/2026
ORD-102245,19-03-2026,customer0868@example.com,France,email,FR-1120,Fell Runner Cap,2,95,190,85,EUR,completed,,20-01-2026
ORD-100306,26-01-2026,customer1204@example.com,United Kingdom,direct,FR-4471,Alpine Jacket,2,GBP116.10,185.76,640,EUR,refunded,,19-03-2026
ORD-102895,15-01-2026,customer0349@example.com,UK,direct,FR-7781,Storm Overtrousers,1,85.5,85.5,410,EUR,completed,,26-01-2026
ORD-100352,06-04-2026,customer1150@example.com,France,organic,FR-2210,Trail Softshell,3,95,285,0.52,GBP,completed,,15-01-2026
ORD-100273,19-04-2026,customer0014@example.com,GB,direct,FR-3345,CafÃ© Latte Mug,2,85.5,171,340,GBP,refunded,,04-06-2026
ORD-101451,30-03-2026,customer1014@example.com,France,social,FR-7781,Storm Overtrousers,1,71.1,71.1,410,GBP,completed,,19-04-2026
ORD-101215,28-01-2026,customer0368@example.com,Ireland,social,FR-3345,CafÃ© Latte Mug,3,45,135,340,GBP,refunded,,30-03-2026
ORD-101331,02-04-2026,customer0951@example.com,France,paid_search,FR-2210,Trail Softshell,2,£79.00,158,520,GBP,completed,,01/28/2026
ORD-102153,25-06-2026,customer0661@example.com,United Kingdom,social,FR-7781,Storm Overtrousers,2,149,298,0.41,EUR,completed,,04-02-2026
ORD-102576,27-02-2026,customer0567@example.com,gb,paid_search,FR-9902,Trekking Poles,2,24,48,520,EUR,refunded,,25-06-2026
ORD-102368,16-06-2026,customer1151@example.com,ireland,organic,FR-2210,Trail Softshell,1,45,45,0.52,EUR,completed,,27-02-2026
ORD-100639,06-08-2026,customer0735@example.com,GB,paid_search,FR-9902,Trekking Poles,2,134.1,268.2,0.52,GBP,refunded,,16-06-2026
ORD-101233,01-10-2026,customer1213@example.com,GB,social,FR-7781,Storm Overtrousers,1,89,89,410,GBP,completed,,08-06-2026
ORD-100057,22-03-2026,customer1397@example.com,France,paid_search,FR-9902,Trekking Poles,1,80.1,80.1,520,GBP,completed,,10-01-2026
ORD-102337,20-04-2026,customer1097@example.com,France,organic,FR-4471,Alpine Jacket,3,79,237,0.64,GBP,refunded,,22-03-2026
ORD-102524,04-01-2026,customer0705@example.com, UK,direct,FR-8890,Summit Down Gilet,1,134.1,134.1,380,GBP,completed,,20-04-2026
ORD-100992,16-04-2026,customer0641@example.com,UK,paid_search,FR-7781,Storm Overtrousers,2,45,90,410,GBP,completed,,01-04-2026
ORD-100730,28-04-2026,customer1309@example.com,Germany,organic,FR-1120,Fell Runner Cap,1,40.5,40.5,0.085,GBP,completed,,16-04-2026
ORD-102985,27-04-2026,customer0491@example.com,Germany,social,FR-1120,Fell Runner Cap,1,79,79,0.085,GBP,completed,,04/28/2026
ORD-102805,04-09-2026,customer1246@example.com,Germany,social,FR-3345,CafÃ© Latte Mug,1,GBP134.10,134.1,340,EUR,completed,,27-04-2026
ORD-102490,03-02-2026,customer0806@example.com,Ireland,paid_search,FR-3345,CafÃ© Latte Mug,3,129,387,340,GBP,completed,,09-04-2026
ORD-100799,19-01-2026,customer0317@example.com,gb,paid_search,FR-1120,Fell Runner Cap,2,12.5,25,85,GBP,refunded,,02-03-2026
ORD-102678,05-01-2026,customer0299@example.com,GB,direct,FR-1120,Fell Runner Cap,2,129,258,0.085,GBP,completed,,19-01-2026
ORD-100846,19-05-2026,customer0929@example.com,United Kingdom,paid_search,FR-2210,Trail Softshell,1,24,24,0.52,GBP,completed,,01-05-2026
ORD-101043,22-05-2026,customer0663@example.com,GB,direct,FR-9902,Trekking Poles,2,134.1,214.56,0.52,EUR,completed,,19-05-2026
ORD-102604,28-01-2026,customer0689@example.com,Ireland,direct,FR-3345,CafÃ© Latte Mug,2,129,258,340,GBP,completed,,22-05-2026
ORD-100472,05-06-2026,customer1041@example.com, UK,email,FR-4471,Alpine Jacket,1,134.1,134.1,0.64,EUR,completed,,28-01-2026
ORD-100355,27-02-2026,customer0856@example.com,UK,email,FR-8890,Summit Down Gilet,2,£21.60,43.2,380,GBP,completed,,06-05-2026
ORD-102415,20-01-2026,customer0518@example.com,Germany,direct,FR-2210,Trail Softshell,2,95,190,520,GBP,completed,,27-02-2026
ORD-100904,03-07-2026,customer0957@example.com,GB,paid_search,FR-5567,Merino Base Layer,3,24,72,190,GBP,completed,,20-01-2026
ORD-101183,24-02-2026,customer0730@example.com,GB,organic,FR-9902,Trekking Poles,1,129,129,520,GBP,completed,,07-03-2026
ORD-100161,23-05-2026,customer0677@example.com,France,email,FR-7781,Storm Overtrousers,1,116.1,116.1,0.41,GBP,completed,,24-02-2026
